Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,01/02/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Paraguay,PRY,Total change in external debt stocks (current US$),DT.DOD.DECT.CD.CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26184000,-283348000,-47065000,-438249000,-40985000,503376000,464256000,-13503000,-107409000,329357000,607302000,-327298000,-238752000,493769000,3406380000,576063000,935122000,1279268000,1146990000,1806966000,1421088000,1962178000,-321928000,467200000,-334079000,786545000,-330854000,
Paraguay,PRY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,144132000,162143000,184902000,208206000,257138000,310688000,375034000,555084000,723509000,912111000,1056126000,1249022000,1396513000,1510712000,1563671000,1907740000,2173398000,2610091000,2433417000,2459601000,2176253000,2129188000,1690939000,1649954000,2153330000,2617586000,2604083000,2496674000,2826031000,3433333000,3106035000,2867283000,3361052000,6767432000,7343495000,8278617000,9557885000,10704875000,12511841000,13932929000,15895107000,15573179000,16040379000,15706300000,16492845000,16161991000,
Paraguay,PRY,"PPG, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.CD,,,,,,,,,,,38530000,44973000,49162000,57116000,66774000,70742000,89936000,161273000,195781000,195064000,198328000,189486000,205596000,216102000,214860000,240105000,269908000,304104000,316914000,304828000,324859000,400487000,398492000,408667000,462550000,490687000,457570000,452359000,496331000,511156000,455310000,389657000,424103000,438013000,493434000,434383000,431885000,425805000,540652000,540035000,543861000,517884000,429093000,336770000,288352000,257689000,
Paraguay,PRY,"PPG, bilateral (DOD, current US$)",DT.DOD.BLAT.CD,,,,,,,,,,,47070000,53371000,61598000,69071000,76076000,77905000,103679000,175986000,217140000,214752000,219098000,206378000,224135000,326970000,363969000,493137000,572097000,477164000,462480000,860206000,449943000,529297000,445857000,436902000,512706000,542519000,494636000,486367000,527771000,532729000,470506000,398634000,433910000,446424000,634541000,584102000,567043000,545993000,644654000,625478000,613440000,573102000,471093000,372770000,318352000,281688000,
Paraguay,PRY,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,,,,,,,,,,,"66,3572","68,3291","69,156","71,0411","66,201","62,4858","62,398","58,7179","52,173","42,2722","37,0959","32,0285","31,2012","30,1077","29,4535","26,482","25,18","22,9993","25,5015","24,6542","28,6073","33,0556","42,8563","45,747","37,6562","33,0461","32,6797","34,9739","33,0682","28,3611","28,7723","28,1599","24,5903","12,418","11,9657","9,5371","8,1691","7,2584","7,0528","6,2413","5,7349","5,8362","5,0875","4,7414","4,7096","5,0666",
Paraguay,PRY,"External debt stocks, concessional (DOD, current US$)",DT.DOD.ALLC.CD,,,,,,,,,,,95642000,110791000,127871000,147912000,170228000,194136000,234014000,325934000,377477000,385570000,391780000,400044000,435729000,454842000,460556000,505209000,547262000,600304000,620560000,606395000,622569000,703816000,724674000,754805000,810864000,865011000,851007000,873186000,934518000,973733000,893680000,807425000,826494000,840382000,878703000,789544000,780801000,777006000,882447000,869607000,911577000,908893000,816064000,744706000,776756000,818879000,
Paraguay,PRY,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,,,,,,,,,,,7167000,5382000,4578000,6319000,10120000,22831000,15728000,17754000,49929000,67852000,102521000,88086000,176954000,94585000,78501000,43588000,116432000,95629000,52029000,42084000,27401000,14086000,28444000,12101000,5597000,11453000,,10360000,,400000000,0,8111000,132000,17581000,4706000,3453000,0,0,0,0,,0,0,500000000,1000000000,280000000,
Paraguay,PRY,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,,,,,,,,,,,5307000,5382000,578000,818000,589000,9959000,12239000,9154000,16531000,29177000,69232000,38765000,50179000,30513000,25274000,2445000,62358000,74944000,14831000,41183000,25264000,14086000,26954000,8728000,2182000,,,10360000,,0,0,8111000,0,6618000,3698000,340000,0,,,,,,,,,,
Paraguay,PRY,"PNG, commercial banks and other creditors (DIS, current US$)",DT.DIS.PNGC.CD,,,,,,,,,,,,,,,22300000,23600000,15300000,31600000,38200000,75300000,48300000,38100000,21000000,12300000,200000,,,,,100000,,5845000,4620000,11870000,65209000,8200000,76641000,149000000,119000000,48000000,,,581534000,478833000,480534000,1147401000,1177301000,1197600000,1283701000,1322501000,1604541000,349000000,943001000,310087000,1937719000,975258000,
Paraguay,PRY,"PNG, bonds (DIS, current US$)",DT.DIS.PNGB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000000,,300000000,,
Paraguay,PRY,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,,,,,,,,,,,1860000,,4000000,5501000,9531000,12872000,3489000,8600000,33398000,38675000,33289000,49321000,126775000,64072000,53227000,41143000,54074000,20685000,37198000,901000,2137000,,1490000,3373000,3415000,11453000,,,,400000000,0,,132000,10963000,1008000,3113000,0,0,0,0,,0,0,0,0,0,
Paraguay,PRY,"PPG, bonds (DIS, current US$)",DT.DIS.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000000,1000000000,280000000,
Paraguay,PRY,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,,,,,,,,,,,14717000,20881000,22869000,24301000,30523000,34070000,58451000,105720000,80942000,46686000,57912000,80562000,110033000,179743000,163748000,202030000,147226000,134698000,90254000,159016000,49842000,115979000,95300000,75753000,142406000,204119000,169041000,248607000,164400000,169221000,192241000,117375000,102661000,135363000,134501000,140816000,154486000,110572000,196490000,248181000,307593000,163159000,226538000,212439000,261023000,215902000,337479000
Paraguay,PRY,"PPG, multilateral concessional (DIS, current US$)",DT.DIS.MLTC.CD,,,,,,,,,,,9551000,10073000,12580000,10872000,15962000,22275000,23419000,23644000,22752000,15170000,9993000,24231000,26999000,16446000,14634000,27202000,20651000,27463000,20271000,10301000,7035000,20694000,35297000,33270000,15733000,40768000,33395000,47737000,26865000,18912000,11685000,2048000,698000,0,3550000,0,6127000,8402000,17892000,5504000,60156000,48488000,30071000,53950000,119980000,110404000,
Paraguay,PRY,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,,,,,,,,,,,11182000,12135000,15041000,13645000,18649000,25440000,28015000,30523000,40323000,37293000,42698000,72770000,80908000,65781000,102888000,93551000,90998000,111199000,49805000,35160000,30709000,44020000,55408000,57871000,72621000,128972000,135858000,167106000,130823000,154051000,166524000,91771000,67273000,126799000,95350000,74513000,110695000,100567000,107978000,180950000,295002000,159628000,225147000,208932000,250518000,215589000,238386000
Paraguay,PRY,"PPG, IDA (DIS, current US$)",DT.DIS.MIDA.CD,,,,,,,,,,,1818000,1550000,1367000,106000,17000,955000,2643000,5229000,5334000,3571000,2899000,2488000,469000,437000,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Paraguay,PRY,"PPG, IBRD (DIS, current US$)",DT.DIS.MIBR.CD,,,,,,,,,,,1501000,1914000,2461000,2773000,2687000,3165000,4596000,6879000,7800000,16353000,30103000,34250000,43027000,29271000,58509000,39629000,27464000,18891000,17957000,16117000,15914000,8908000,10102000,7725000,7284000,25699000,27496000,41233000,37200000,42100000,46622000,26795000,13534000,42343000,16630000,16911000,31867000,13045000,9140000,100719000,8409000,22957000,116533000,28090000,52474000,62801000,
Paraguay,PRY,IDA grants (current US$),DT.DIS.IDAG.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Paraguay,PRY,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,,,,,,,,,,,21884000,26263000,27447000,30620000,40643000,56901000,74179000,123474000,130871000,114538000,160433000,168648000,286987000,274328000,242249000,245618000,263658000,230327000,142283000,201100000,77243000,130065000,123744000,87854000,148003000,215572000,169041000,258967000,164400000,569221000,192241000,125486000,102793000,152944000,139207000,144269000,154486000,110572000,196490000,248181000,307593000,163159000,226538000,712439000,1261023000,495902000,
Paraguay,PRY,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,,,,,,,,,,,,,,,22300000,23600000,15300000,31600000,38200000,75300000,48300000,38100000,21000000,12300000,200000,,,,,100000,,5845000,4620000,11870000,65209000,8200000,76641000,149000000,119000000,48000000,,,581534000,478833000,480534000,1147401000,1177301000,1197600000,1283701000,1322501000,1604541000,349000000,1443001000,310087000,2237719000,975258000,
Paraguay,PRY,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,,,,,,,,,,,21884000,26263000,27447000,30620000,62943000,80501000,89479000,155074000,169071000,189838000,208733000,206748000,307987000,286628000,242449000,245618000,263658000,230327000,142283000,201200000,77243000,135910000,128364000,99724000,213212000,223772000,245682000,407967000,283400000,617221000,192241000,125486000,684327000,631777000,619741000,1291670000,1331787000,1308172000,1480191000,1570682000,1912134000,512159000,1669539000,1022526000,3498742000,1471160000,338079000
Paraguay,PRY,"Disbursements on external debt, long-term + IMF (DIS, current US$)",DT.DIS.DLTF.CD,,,,,,,,,,,21884000,26263000,27447000,30620000,62943000,80501000,89479000,155074000,169071000,189838000,208733000,206748000,307987000,286628000,242449000,245618000,263658000,230327000,142283000,201200000,77243000,135910000,128364000,99724000,213212000,223772000,245682000,407967000,283400000,617221000,192241000,125486000,684327000,631777000,619741000,1291670000,1331787000,1308172000,1480191000,1570682000,1912134000,512159000,1669539000,1022526000,3498742000,1471160000,
Paraguay,PRY,"IMF purchases (DIS, current US$)",DT.DIS.DIMF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Paraguay,PRY,"PPG, bilateral concessional (DIS, current US$)",DT.DIS.BLTC.CD,,,,,,,,,,,3055000,7561000,6355000,9567000,9828000,8600000,20795000,71699000,31599000,9393000,11110000,7792000,25189000,20304000,14131000,10551000,14164000,7713000,37879000,118203000,17851000,71737000,28744000,11066000,47149000,71728000,33183000,72852000,33577000,15170000,25717000,24213000,35388000,8564000,25626000,40991000,43791000,10005000,88512000,67231000,12591000,3531000,1391000,3507000,10505000,313000,
Paraguay,PRY,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,,,,,,,,,,,3535000,8746000,7828000,10656000,11874000,8630000,30436000,75197000,40619000,9393000,15214000,7792000,29125000,113962000,60860000,108479000,56228000,23499000,40449000,123856000,19133000,71959000,39892000,17882000,69785000,75147000,33183000,81501000,33577000,15170000,25717000,25604000,35388000,8564000,39151000,66303000,43791000,10005000,88512000,67231000,12591000,3531000,1391000,3507000,10505000,313000,99093000
Paraguay,PRY,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107944000,-340387000,-37500000,-29542000,-1887000,,,,,,0,,0,,0,0,,0,0,-1551000,0,,,0,,0,,
Paraguay,PRY,"Currency composition of PPG debt, U.S. dollars (%)",DT.CUR.USDL.ZS,,,,,,,,,,,"51,7914","52,0768","48,0774","45,0667","44,2384","43,8388","41,5698","47,3799","46,8794","50,0306","48,422","45,4447","46,6574","46,2083","46,6476","44,5121","40,1282","37,757","38,7778","34,7756","16,5546","16,7483","17,3911","19,1222","21,4054","27,9906","33,9641","40,8335","43,591","56,0624","59,2082","61,4766","61,7539","63,6407","66,918","68,3876","68,7423","68,8479","66,0639","67,4555","70,3108","72,4751","77,0776","85,0971","90,777","92,3115",
Paraguay,PRY,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,,,,,,,,,,,"0,1831","0,1406","0,1525","0,4794","0,8056","1,0595","0,9168","0,8101","0,6459","0,5866","0,4993","0,3388","1,3852","1,9551","1,4051","1,3109","1,5748","1,63","1,5234","1,338","1,9455","1,7588","0,5112","0,3698","0,3334","0,2768","0,2736","0,2519","0,228","0,1438","0,1254","0,1099","0,091","0,0853","0,0649","0,0443","0,0306",0,0,0,0,0,0,0,0,0,
Paraguay,PRY,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,,,,,,,,,,,"0,0034","0,0018","0,12","0,1239","0,1099","0,0691","0,0505","0,0374","0,0367","0,033","0,0511","1,4613","1,4341","1,1574","0,8081","0,6684","0,4847","0,2706","0,1722","0,1677","0,2437","0,1372","0,1086","0,1139","0,1219","0,1307","0,1149","0,103","0,1006","0,0668","0,0658","0,0667","0,0782","0,0887",0,0,0,0,0,0,0,0,0,0,0,0,
Paraguay,PRY,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,"0,4311","0,5888","0,5135","0,4535","0,5366","0,4908","0,7958","0,763","0,6944","0,7876","0,7223","0,7275","0,7342","0,7233","0,6879","1,392","1,2773","1,088","0,7396","0,7564","0,6409","0,5723","0,5709","0,4059","0,279","0,2666","0,2532","0,1944","0,1529","0,1068","0,0735","0,1408","0,1705","0,1924","0,2592",
Paraguay,PRY,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,3984","1,2822","0,0871","0,0792","0,0816","0,079","0,0791","0,0712","0,0696","0,0635","0,0604","0,0587","0,046","0,0315","0,0266",
Paraguay,PRY,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,,,,,,,,,,,"15,3033","14,4033","13,5911","13,157","12,573","13,8421","14,829","13,9338","14,8398","17,7568","19,6754","24,2193","24,6478","24,3117","25,9095","28,7313","31,1837","32,2989","31,9083","29,8792","36,319","35,744","40,9409","41,4419","37,4389","33,6322","30,9732","27,5998","25,6857","20,5692","19,9721","19,8002","19,0213","18,5616","16,0494","15,2661","14,5985","14,0339","12,2364","10,4679","8,3503","6,7405","5,3569","3,3808","1,9918","1,5051",
Paraguay,PRY,"Currency composition of PPG debt, Japanese yen (%)",DT.CUR.JYEN.ZS,,,,,,,,,,,0,0,0,0,"0,0524","0,0794","1,5365","1,4314","5,1406","3,8588","4,2753","3,7168","3,7092","6,694","6,4708","6,4349","6,8554","7,0899","7,4995","11,4809","15,0042","16,7778","18,3914","20,0745","23,0651","22,0061","20,8241","19,0868","19,8006","16,5394","14,8096","13,3853","13,8542","13,4578","14,0228","13,3489","13,7221","14,0203","18,626","19,2873","19,1602","18,8659","15,6971","9,88","6,0786","5,1721",
Paraguay,PRY,"Currency composition of PPG debt, French franc (%)",DT.CUR.FFRC.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,"0,2742","0,3931","3,3697","4,3793","3,9817","4,9113","5,9702","7,4106","6,6414","7,2878","10,1144","10,2401","6,1305","4,3692","3,5027","2,6509","2,3791","1,7559","1,5514","0,9217","0,8337",,,,,,,,,,,,,,,,
Paraguay,PRY,"Currency composition of PPG debt, Euro (%)",DT.CUR.EURO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,122","3,3469","3,5079","2,4598","2,5925","2,5609","2,7656","2,8081","2,5668","2,0084","1,7846","1,6689","1,4256","0,9287","0,7255",
Paraguay,PRY,"Currency composition of PPG debt, Deutsche mark (%)",DT.CUR.DMAK.ZS,,,,,,,,,,,"8,9119","7,954","10,7872","12,534","11,5904","8,5038","8,7475","8,4428","9,5651","8,1911","8,0804","7,8926","5,6356","4,0457","3,0949","3,0618","4,2911","4,9742","5,7667","7,5526","10,9938","9,9143","10,3975","9,6181","9,7695","8,7839","6,558","6,0143","5,3371","3,1479","2,5602",,,,,,,,,,,,,,,,
Paraguay,PRY,"Commitments, private creditors (COM, current US$)",DT.COM.PRVT.CD,,,,,,,,,,,2116000,6168000,14334000,7148000,47658000,14743000,22213000,18428000,110496000,185461000,20968000,237592000,112802000,95715000,64291000,95146000,21292000,62674000,121216000,10400000,,,4863000,3415000,,11453000,,17579000,,400000000,,13498000,,,,,,,,,,,,500000000,1000000000,280000000,
Paraguay,PRY,"Commitments, official creditors (COM, current US$)",DT.COM.OFFT.CD,,,,,,,,,,,38155000,52366000,16452000,35572000,53200000,122298000,21700000,83509000,102884000,267708000,79438000,195525000,355508000,124561000,134886000,154582000,58568000,96018000,96010000,50000000,117104000,,474675000,172995000,338432000,352010000,73454000,242060000,61150000,5000000,124725000,142133000,52500000,169672000,0,99406000,530011000,42706000,171472000,411100000,278900000,356648000,400924000,272000000,246906000,445000000,
Paraguay,PRY,"Commitments, IDA (COM, current US$)",DT.COM.MIDA.CD,,,,,,,,,,,,,5100000,,11000000,4000000,4000000,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,0,0,0,,0,0,0,,
Paraguay,PRY,"Commitments, IBRD (COM, current US$)",DT.COM.MIBR.CD,,,,,,,,,,,6000000,,,,24500000,,12000000,38000000,33000000,69000000,31000000,58800000,99400000,40000000,30000000,,,,,,,,52000000,,165000000,71000000,21800000,40000000,,0,,0,9000000,54000000,,15000000,103500000,0,37500000,164000000,0,100000000,100000000,100000000,0,100000000,
Paraguay,PRY,"Commitments, public and publicly guaranteed (COM, current US$)",DT.COM.DPPG.CD,,,,,,,,,,,40271000,58534000,30786000,42720000,100858000,137041000,43913000,101937000,213380000,453169000,100406000,433117000,468310000,220276000,199177000,249728000,79860000,158692000,217226000,60400000,117104000,,479538000,176410000,338432000,363463000,73454000,259639000,61150000,405000000,124725000,155631000,52500000,169672000,0,99406000,530011000,42706000,171472000,411100000,278900000,356648000,400924000,772000000,1246906000,725000000,
Paraguay,PRY,"Principal rescheduled, private (current US$)",DT.AXR.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Paraguay,PRY,"Principal rescheduled, official (current US$)",DT.AXR.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Paraguay,PRY,Principal rescheduled (current US$),DT.AXR.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Paraguay,PRY,Principal forgiven (current US$),DT.AXF.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107944000,15476000,37500000,27877000,1887000,,,,,,0,,0,,0,0,,0,0,1551000,0,,,0,,0,,
Paraguay,PRY,"Principal arrears, private creditors (current US$)",DT.AXA.PRVT.CD,,,,,,,,,,,1532000,1604000,1898000,1722000,1659000,1614000,1643000,2017000,3657000,2422000,1357000,870000,3604000,7363000,12276000,22267000,46070000,102637000,121379000,187772000,259226000,240509000,76251000,63548000,59740000,43627000,39120000,37221000,37599000,26595000,25585000,24881000,24082000,18810000,7606000,7126000,7125000,7125000,7131000,7140000,7213000,7139000,7143000,7111000,0,0,
Paraguay,PRY,"Principal arrears, official creditors (current US$)",DT.AXA.OFFT.CD,,,,,,,,,,,,,,,,,,,388000,390000,338000,303000,552000,605000,734000,13764000,29393000,23705000,13687000,38963000,61756000,91546000,25059000,31535000,17161000,16076000,13942000,24345000,30410000,29655000,29864000,14440000,24216000,41812000,1260000,464000,713000,713000,0,0,0,0,0,0,0,0,
Paraguay,PRY,"Principal arrears, long-term DOD (US$)",DT.AXA.DPPG.CD,,,,,,,,,,,1532000,1604000,1898000,1722000,1659000,1614000,1643000,2017000,4045000,2812000,1695000,1173000,4156000,7968000,13010000,36031000,75463000,126342000,135066000,226735000,320982000,332055000,101310000,95083000,76901000,59703000,53062000,61566000,68009000,56250000,55449000,39321000,48298000,60622000,8866000,7590000,7838000,7838000,7131000,7140000,7213000,7139000,7143000,7111000,0,0,
Paraguay,PRY,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,,,,,,,,,,,3720000,4915000,4865000,6135000,6129000,9109000,6743000,10045000,12936000,20591000,26752000,20969000,24364000,20893000,32625000,42443000,69886000,58401000,84728000,6861000,27108000,67266000,196788000,68100000,40692000,34134000,23124000,15911000,13644000,20600000,6816000,6773000,6436000,4358000,13138000,29354000,39688000,28907000,28923000,41494000,15145000,33615000,39453000,38710000,38821000,12903000,25830000
Paraguay,PRY,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,,,,,,,,,,,3394000,4587000,4146000,4469000,3771000,4276000,4325000,7528000,7769000,12554000,9652000,14679000,17776000,14802000,15767000,20354000,34854000,32885000,41982000,5740000,17582000,36095000,106849000,36407000,26070000,24399000,18341000,10244000,9893000,10762000,3296000,3352000,2841000,954000,6397000,11115000,10136000,,,,,,,,7111000,,
Paraguay,PRY,"PNG, commercial banks and other creditors (AMT, current US$)",DT.AMT.PNGC.CD,,,,,,,,,,,,,,,5300000,7400000,9700000,13700000,11900000,23000000,35600000,56200000,21200000,14300000,19500000,6372000,17673000,2527000,680000,1100000,9412000,6581000,3916000,6289000,7574000,1705000,,59600000,35000000,6000000,93000000,90000000,109200000,111700000,93000000,126100000,59800000,52100000,59300000,46000000,74540000,466772000,1497408000,1142587000,2582924000,1408940000,
Paraguay,PRY,"PNG, bonds (AMT, current US$)",DT.AMT.PNGB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,,,,,,,,,,,326000,328000,719000,1666000,2358000,4833000,2418000,2517000,5167000,8037000,17100000,6290000,6588000,6091000,16858000,22089000,35032000,25516000,42746000,1121000,9526000,31171000,89939000,31693000,14622000,9735000,4783000,5667000,3751000,9838000,3520000,3421000,3595000,3404000,6741000,18239000,29552000,28907000,28923000,41494000,15145000,33615000,39453000,38710000,31710000,12903000,25830000
Paraguay,PRY,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Paraguay,PRY,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,,,,,,,,,,,4805000,4932000,6751000,6264000,7212000,7926000,7918000,9343000,13171000,16764000,22684000,22487000,21294000,24444000,29506000,35191000,50081000,73847000,104781000,73989000,93929000,83967000,184796000,127917000,116447000,128408000,108810000,106386000,96200000,106607000,106894000,118619000,117357000,128554000,201417000,176303000,169487000,177365000,208183000,221046000,223591000,210518000,201015000,169421000,155963000,158342000,194979000
Paraguay,PRY,"PPG, multilateral concessional (AMT, current US$)",DT.AMT.MLTC.CD,,,,,,,,,,,1290000,1368000,1438000,1346000,2299000,2334000,2734000,3062000,5719000,6362000,7043000,7067000,7237000,7447000,7265000,8667000,9380000,9985000,11087000,12322000,11468000,13129000,12613000,13449000,14820000,15038000,13733000,10986000,11457000,12535000,16725000,20491000,20407000,18314000,27977000,19408000,17608000,16690000,21373000,21887000,22737000,22895000,30482000,28848000,28985000,30177000,
Paraguay,PRY,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,,,,,,,,,,,1644000,1998000,2199000,2018000,3198000,3215000,3703000,3979000,6770000,7619000,9347000,12106000,14398000,17032000,21131000,25404000,32410000,49619000,61974000,66379000,67774000,73257000,73434000,76960000,80430000,81358000,71512000,62850000,62158000,69251000,63474000,71472000,79884000,85669000,127898000,107918000,104912000,127139000,139789000,140862000,148086000,145476000,138608000,127932000,126936000,123936000,149251000
Paraguay,PRY,"PPG, IDA (AMT, current US$)",DT.AMT.MIDA.CD,,,,,,,,,,,,,63000,90000,116000,116000,199000,207000,205000,230000,256000,256000,401000,496000,539000,668000,872000,924000,894000,960000,1011000,1011000,1011000,1113000,1113000,1372000,1412000,1492000,1492000,1492000,1492000,1492000,1432000,1552000,1492000,1492000,1492000,1492000,1492000,1492000,1492000,1492000,1275000,1210000,1145000,1145000,
Paraguay,PRY,"PPG, IBRD (AMT, current US$)",DT.AMT.MIBR.CD,,,,,,,,,,,95000,235000,241000,255000,568000,606000,651000,681000,731000,931000,1478000,3859000,5950000,8385000,13269000,15774000,21309000,35675000,42831000,37742000,40034000,40345000,41679000,41962000,42917000,41181000,33822000,25966000,22518000,23140000,18723000,13823000,15414000,19468000,33293000,25152000,26031000,27459000,29872000,32606000,33412000,35834000,29166000,26168000,13469000,10345000,
Paraguay,PRY,"Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)",DT.AMT.DPPG.CD,,,,,,,,,,,8525000,9847000,11616000,12399000,13341000,17035000,14661000,19388000,26107000,37355000,49436000,43456000,45658000,45337000,62131000,77634000,119967000,132248000,189509000,80850000,121037000,151233000,381584000,196017000,157139000,162542000,131934000,122297000,109844000,127207000,113710000,125392000,123793000,132912000,214555000,205657000,209175000,206272000,237106000,262540000,238736000,244133000,240468000,208131000,194784000,171245000,
Paraguay,PRY,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,,,,,,,,,,,,,,,5300000,7400000,9700000,13700000,11900000,23000000,35600000,56200000,21200000,14300000,19500000,6372000,17673000,2527000,680000,1100000,9412000,6581000,3916000,6289000,7574000,1705000,,59600000,35000000,6000000,93000000,90000000,109200000,111700000,93000000,126100000,59800000,52100000,59300000,46000000,74540000,466772000,1497408000,1142587000,2582924000,1408940000,1727310000
Paraguay,PRY,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,,,,,,,,,,,8525000,9847000,11616000,12399000,18641000,24435000,24361000,33088000,38007000,60355000,85036000,99656000,66858000,59637000,81631000,84006000,137640000,134775000,190189000,81950000,130449000,157814000,385500000,202306000,164713000,164247000,131934000,181897000,144844000,133207000,206710000,215392000,232993000,244612000,307555000,331757000,268975000,258372000,296406000,308540000,313276000,710905000,1737876000,1350718000,2777708000,1580185000,1948119000
Paraguay,PRY,"Principal repayments on external debt, long-term + IMF (AMT, current US$)",DT.AMT.DLTF.CD,,,,,,,,,,,8525000,9847000,11616000,12399000,18641000,24435000,24361000,33088000,38007000,60355000,85036000,99656000,66858000,59637000,81631000,84006000,137640000,134775000,190189000,81950000,130449000,157814000,385500000,202306000,164713000,164247000,131934000,181897000,144844000,133207000,206710000,215392000,232993000,244612000,307555000,331757000,268975000,258372000,296406000,308540000,313276000,710905000,1737876000,1350718000,2777708000,1580185000,
Paraguay,PRY,"IMF repurchases (AMT, current US$)",DT.AMT.DIMF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Paraguay,PRY,"PPG, bilateral concessional (AMT, current US$)",DT.AMT.BLTC.CD,,,,,,,,,,,1542000,1358000,2200000,1826000,2156000,2638000,3002000,3344000,3985000,7024000,9659000,8359000,5258000,6265000,5353000,5033000,8928000,7075000,16483000,7572000,20493000,10524000,26323000,24936000,32090000,39527000,25722000,36351000,29513000,31196000,38500000,40143000,36992000,40127000,61966000,52326000,48786000,34202000,52564000,61494000,59932000,50643000,49188000,35489000,23027000,28406000,
